также	O
в	O
Северном	B-LOC
море	I-LOC
,	O
а	O
также	O
изредка	O
в	O
Средиземном	B-LOC
море	I-LOC
.	O

**	O
Национальная	B-ORG
профессиональная	I-ORG
лига	I-ORG
Серия	I-ORG
Б	I-ORG
(	O
)	O

перенаправление	O
Ван	B-PER
Гал	I-PER
,	I-PER
Луи	I-PER

Марсиньи-су-Тиль	B-LOC
—	O
население	O
57	O
чел	O
.	O

Стюарт	B-PER
,	O
Кристен	O

Несколько	O
дней	O
спустя	O
началась	O
Ноябрьская	B-ORG
революция	I-ORG
.	O

Проводился	O
после	O
годичного	O
перерыва	O
,	O
связанного	O
с	O
гибелью	O
короля	B-PER
Александра	I-PER
I	I-PER
.	O

Первая	O
победа	O
пришла	O
5	O
дней	O
спустя	O
в	O
Лос-Анджелесе	B-LOC
—	O
3:2	O
.	O

перенаправление	O
Кортес	B-PER
,	I-PER
Раул	I-PER

Орден	B-ORG
Эстонского	I-ORG
Красного	I-ORG
Креста	I-ORG
(	O
)	O
;	O

Дерек	B-PER
Риггс	I-PER
—	O
иллюстрация	O

2013	B-LOC
—	O
5-е	O
место	O

Бимо	B-ORG
Филд	I-ORG
,	O
Торонто	B-LOC
,	O
Канада	B-LOC

Чарльз	B-PER
Монтгомери	I-PER
Бёрнс	I-PER

Третья	B-ORG
осада	I-ORG
Месолонгиона	I-ORG
)	O
.	O

Тейлор	B-LOC
(	I-LOC
округ	I-LOC
,	I-LOC
Джорджия	I-LOC
)	I-LOC

Hilton	B-ORG
Worldwide	I-ORG
—	O
одна	O
из	O
лидирующих	O
компаний	O
в	O
отрасли	O
отелей	O
.	O

Ардатов	B-LOC
(	I-LOC
Нижегородская	I-LOC
область	I-LOC
)	I-LOC

Парламентские	B-ORG
выборы	I-ORG
в	I-ORG
Италии	I-ORG
(	I-ORG
1976	I-ORG
)	I-ORG

В	O
этом	O
фильме	O
рабочие	O
с	O
Украины	B-LOC
,	O
из	O
Индонезии	B-LOC
,	O
Нигерии	B-LOC
,	O
Пакистана	B-LOC
для	O
поддержания	O
полунищенского	O
существования	O
своих	O
семей	O
должны	O
идти	O
на	O
ежедневный	O
риск	O
.	O

Жальгирис	B-ORG
(	I-ORG
футбольный	I-ORG
клуб	I-ORG
)	I-ORG

Габриэль	B-PER
Хайнце	I-PER
(	O
Heinze	O
)	O
(	O
род	O
.	O

Миссисипи	B-LOC
(	I-LOC
штат	I-LOC
)	O

'	O
''	O
Дерби	B-ORG
Каунти	O
''	O
'	O

==	O
Эстонская	B-ORG
Православная	I-ORG
Церковь	I-ORG
Московского	I-ORG
Патриархата	I-ORG
==	O

Джонсон	B-PER
,	I-PER
Эндрю	I-PER
(	I-PER
футболист	I-PER
)	I-PER

Таврический	B-ORG
национальный	I-ORG
университет	I-ORG
имени	I-ORG
В.	I-ORG
И.	I-ORG
Вернадского	I-ORG

Ричард	B-PER
Корнуэльский	I-PER
,	O
1257—1272	O

Европа	B-LOC
,	O
Азия	B-LOC
,	O
Африка	B-LOC
.	O

Исаак	B-PER
I	I-PER
Комнин	I-PER

перенаправление	O
Лехтонен	B-PER
,	I-PER
Кюёсти	I-PER

Вице-президент	O
Международной	B-ORG
федерации	I-ORG
ассоциаций	I-ORG
кинопродюсеров	I-ORG
.	O

Народное	B-ORG
собрание	I-ORG
Республики	I-ORG
Дагестан	I-ORG

В	O
детстве	O
жил	O
в	O
центре	O
,	O
неподалёку	O
от	O
Дворцовой	B-ORG
площади	I-ORG
,	O
позже	O
жил	O
на	O
Васильевском	B-LOC
острове	I-LOC
недалеко	O
от	O
Смоленского	B-LOC
кладбища	I-LOC
.	O

The	B-ORG
Mob	I-ORG
Rules	I-ORG
(	I-ORG
концертное	I-ORG
исполнение	I-ORG
)	I-ORG
-	O
3:18	O

Экспедиция	O
продолжила	O
исследования	O
,	O
проведённые	O
в	O
рамках	O
операции	B-LOC
«Highjump»	I-LOC
.	O

Эренбург	B-PER
,	I-PER
Илья	I-PER
Григорьевич	I-PER

Евролига	B-ORG
2000	I-ORG
/	I-ORG
2001	I-ORG
;	O

Пакистанская	B-ORG
мусульманская	I-ORG
лига	I-ORG
(	I-ORG
Н	I-ORG
)	I-ORG

**	O
Барселона	B-ORG
(	I-ORG
генеральное	I-ORG
консульство	I-ORG
)	I-ORG

перенаправление	O
Ланнуа	B-PER
,	I-PER
Стефан	I-PER

перенаправление	O
Ёнасиро	B-PER
,	I-PER
Джордж	I-PER

Dom	B-ORG
&	I-ORG
Roland	I-ORG

Мелтон	B-PER
,	I-PER
Сид	I-PER

Находится	O
в	O
55	O
км	O
к	O
юго-западу	O
от	O
Белграда	B-LOC
.	O

перенаправление	O
Нсофва	B-PER
,	I-PER
Часве	I-PER

О	O
Дексиппе	O
можно	O
судить	O
только	O
по	O
дошедшему	O
до	O
нас	O
комментарию	O
к	O
«Категориям»	O
Аристотеля	B-PER
.	O

Косецкий	B-LOC
,	I-LOC
Роман	I-LOC

В	O
течение	O
двух	O
лет	O
находился	O
в	O
командировке	O
в	O
Финляндии	B-LOC
на	O
строительстве	O
атомной	B-ORG
электростанции	I-ORG
«Ловииса»	I-ORG
.	O

Дания	B-LOC
—	O
68	O
км	O

Асбах	B-LOC
(	O
167	O
)	O

Японская	B-LOC
чёрная	I-LOC
кошачья	I-LOC
акула	I-LOC

перенаправление	O
Китайская	B-LOC
Народная	I-LOC
Республика	I-LOC

Чарльз	B-PER
Вильерс	I-PER
Стэнфорд	I-PER
—	O
«Савонарола»	O

Чемпионат	B-ORG
Германии	I-ORG
по	I-ORG
футболу	I-ORG
2008	O
/	O
2009	O

===	O
Положение	O
на	O
Балканах	B-LOC
===	O

'	O
''	O
Турция	B-LOC
''	O
'	O

Шуфутинский	B-PER
,	I-PER
Михаил	I-PER
Захарович	I-PER

Альбрук	B-LOC
(	O
7	O
461	O
)	O

Исламский	B-ORG
освободительный	I-ORG
фронт	I-ORG
моро	I-ORG

Кравченко	B-PER
,	I-PER
Алексей	I-PER
Ильич	I-PER

Норвегия	B-ORG
1:21.40,00	O
(	O
0+15	O
)	O

Мастерство	O
изготовления	O
цуб	O
в	O
Японии	B-LOC
было	O
передаваемым	O
по	O
наследству	O
ремеслом	O
.	O

В	O
середине	O
мультсериала	O
он	O
начал	O
встречаться	O
с	O
Эдной	B-PER
Крабаппл	I-PER
,	O
позже	O
они	O
обручились	O
.	O

перенаправление	O
Триттшу	B-PER
,	I-PER
Стив	I-PER

'	O
''	O
56	O
9	O
1	O
''	O
'	O
x-xx-xx	O
—	O
Магдалиновка	B-LOC

Невада	B-LOC
(	I-LOC
Гранада	I-LOC
)	I-LOC

Служил	O
в	O
Министерстве	B-ORG
финансов	I-ORG
.	O

В	O
состав	O
переиздания	O
вошёл	O
DVD	B-ORG
с	O
бонусным	O
материалом	O
.	O

'	O
''	O
Армения	B-LOC
—	O

Ашенхаузен	B-LOC
(	O
183	O
)	O

Также	O
,	O
с	O
останками	O
он	O
нашёл	O
фрагменты	O
костей	O
травяной	B-LOC
лягушки	I-LOC
.	O

Компания	B-ORG
Гудзонова	I-ORG
залива	I-ORG

Фиалова	B-PER
,	I-PER
Зузана	I-PER
(	O
род	O
.	O

В	O
промежутке	O
между	O
этими	O
играми	O
он	O
принял	O
участие	O
в	O
первом	B-ORG
чемпионате	I-ORG
мира	I-ORG
по	I-ORG
футболу	I-ORG
,	O
дойдя	O
с	O
командой	O
до	O
полуфинала	O
.	O

Организация	B-ORG
экономического	I-ORG
сотрудничества	I-ORG
и	I-ORG
развития	I-ORG

Был	O
членом	O
Союза	B-ORG
русского	I-ORG
народа	I-ORG
.	O

'	O
''	O
«Вечерний	O
альбом»	O
''	O
'	O
—	O
первый	O
сборник	O
стихов	O
Марины	B-PER
Цветаевой	I-PER
.	O

**	O
'	O
''	O
Дублин	B-LOC
''	O
'	O
—	O

Награды	O
чеканились	O
на	O
Санкт-Петербургском	B-ORG
монетном	I-ORG
дворе	I-ORG
.	O

Штаб-квартира	O
компании	O
расположена	O
в	O
Москве	B-LOC
.	O

Тирлахинг	B-LOC
(	O
1	O
027	O
)	O

Жан-Жак	B-PER
Руссо	I-PER
тоже	O
вспоминал	O
своё	O
огорчение	O
от	O
''l’esprit	O
de	O
l’escalier	O
''	O
.	O

Чемпионат	B-ORG
мира	I-ORG
по	I-ORG
фигурному	I-ORG
катанию	O
1986	O
;	O

Heckler	B-ORG
&	I-ORG
Koch	I-ORG

перенаправление	O
Косово	B-LOC
(	I-LOC
Шуменская	I-LOC
область	I-LOC
)	I-LOC

Богдановский	B-PER
,	I-PER
Фёдор	I-PER
Фёдорович	I-PER

перенаправление	O
Севастополь	B-ORG
(	I-ORG
стадион	I-ORG
)	I-ORG

1982	B-LOC
—	O
''Не	O
прошла	O
квалификацию	O
''	O

перенаправление	O
Министерство	B-ORG
образования	I-ORG
и	I-ORG
науки	I-ORG
Украины	I-ORG

Манджиа	B-PER
,	I-PER
Лэнс	I-PER

Национальная	B-ORG
библиотека	I-ORG
Франции	I-ORG
,	O
Gr	O
.	O

Туркестан	B-LOC
(	I-LOC
город	I-LOC
)	I-LOC

Олимпия	B-ORG
(	I-ORG
Асунсьон	I-ORG
)	I-ORG

Группа	B-ORG
советских	I-ORG
войск	I-ORG
в	I-ORG
Германии	I-ORG

Лопес	B-PER
Герреро	I-PER
,	I-PER
Антонио	I-PER
(	O
род	O
.	O

Бока	B-ORG
Хуниорс	I-ORG
–	O
Депортиво	B-ORG
Ла-Корунья	I-ORG

12.02.00.001	O
—	O
Малый	B-LOC
Узень	I-LOC

Frankie	B-ORG
Goes	I-ORG
to	I-ORG
Hollywood	I-ORG

The	B-ORG
Dark	I-ORG
Side	I-ORG
of	I-ORG
the	I-ORG
Moon	I-ORG
—	O
восьмой	O
альбом	O
группы	O
Pink	B-PER
Floyd	I-PER
.	O

Серро-Гордо	B-LOC
(	O
северо-запад	O
)	O

перенаправление	O
Бахья	B-PER
ибн	I-PER
Пакуда	I-PER

Ченнаи	B-LOC
,	O
Тамилнад	B-LOC
,	O
Индия	B-LOC
.	O

Тейлор	B-LOC
(	I-LOC
Западная	I-LOC
Виргиния	I-LOC
)	I-LOC
—	O
север	O

1989—1994	O
годы	O
—	O
учёба	O
в	O
НГТУ	B-ORG
.	O

'	O
''	O
Черкасский	B-ORG
Днепр	I-ORG
''	O
'	O

Национальное	B-ORG
аэрокосмическое	I-ORG
агентство	I-ORG
Азербайджана	I-ORG
(	O
)	O

После	O
окончания	O
Московского	B-ORG
авиационного	I-ORG
института	I-ORG
в	O
1950—1962	O
гг	O
.	O

Харьковская	B-LOC
область	I-LOC
,	O
Украина	B-LOC
.	O

Зейн	B-PER
,	I-PER
Фрэнк	I-PER
(	O
род	O
.	O

Католический	B-ORG
собор	I-ORG
Сладчайшего	I-ORG
Имени	I-ORG
Марии	I-ORG

Чаньяраль	B-LOC
—	O
315	O
км	O

Похоронен	O
в	O
Саратове	B-LOC
на	O
.	O

Пакистанская	B-ORG
мусульманская	I-ORG
лига	I-ORG
(	I-ORG
К	I-ORG
)	I-ORG

Россия	B-LOC
+1:41.8	O
(	O
0+10	O
)	O

Остров	B-LOC
Рождества	I-LOC
,	O
Австралия	B-LOC
.	O

перенаправление	O
Николлс	B-PER
,	I-PER
Пол	I-PER

Никополь	B-LOC
—	O
101,2	O
МГц	O

Алтоман	B-PER
(	O
ум	O
.	O

'	O
''	O
Васко	B-PER
да	I-PER
Гама	I-PER
''	O
'	O

default	O
Гран-при	B-ORG
Венгрии	I-ORG
1993	O
года	O

На	O
протяжении	O
многих	O
лет	O
(	O
1880—1899	O
и	O
1916—1927	O
)	O
работал	O
в	O
Императорской	B-ORG
публичной	I-ORG
библиотеке	I-ORG
,	O
прошёл	O
путь	O
от	O
помощника	O
библиотекаря	O
до	O
заведующего	O
философским	O
отделением	O
.	O

Ожегов	B-PER
,	I-PER
Сергей	I-PER
Иванович	I-PER

Национальный	B-ORG
совет	I-ORG
кинокритиков	I-ORG
США	I-ORG

Лодердейл	B-LOC
(	I-LOC
Алабама	I-LOC
)	I-LOC
—	O
северо-запад	O

Тчевче	B-LOC
—	O
д.	O
Тчев-Средний	O
,	O

Вооружённый	B-ORG
конфликт	I-ORG
на	I-ORG
востоке	I-ORG
Украины	I-ORG

Великое	B-LOC
княжество	I-LOC
Литовское	I-LOC

Американское	B-ORG
общество	I-ORG
против	I-ORG
вивисекции	I-ORG

перенаправление	O
Дустлик	B-ORG
(	I-ORG
станция	I-ORG
метро	I-ORG
)	I-ORG

Международный	B-ORG
день	I-ORG
борьбы	I-ORG
за	I-ORG
ликвидацию	I-ORG
нищеты	I-ORG

перенаправление	O
Осада	B-PER
Акры	I-PER
(	O
1189—1191	O
)	O

Коллонж-ле-Беви	B-LOC
—	O
население	O
85	O
чел	O
.	O

перенаправление	O
Дягилева	B-PER
,	I-PER
Янка	I-PER

Страница	O
на	O
портале	O
ГД	B-ORG
РФ	I-ORG

Юрий	B-PER
Владимирович	I-PER
Долгорукий	I-PER

Чемпионат	B-ORG
мира	I-ORG
по	I-ORG
фигурному	I-ORG
катанию	I-ORG
среди	I-ORG
юниоров	I-ORG
1996	I-ORG

по	O
проекту	O
архитектора	O
Антонио	B-PER
Ринальди	I-PER
.	O

перенаправление	O
Ха-Галиль	B-ORG
(	I-ORG
дивизия	I-ORG
)	I-ORG

===	O
Третий	B-ORG
северный	I-ORG
дивизион	I-ORG
===	O

Он	O
ушёл	O
воевать	O
в	O
Восточную	B-LOC
Англию	I-LOC
.	O

Подчинён	O
административному	B-LOC
округу	I-LOC
Швабия	B-LOC
.	O

**	O
Африка	B-LOC
—	O
3	O
500	O

Баден	B-LOC
(	I-LOC
Нижняя	I-LOC
Австрия	I-LOC
)	I-LOC

Институт	B-ORG
физики	I-ORG
высоких	I-ORG
энергий	I-ORG

Накамура	B-PER
,	I-PER
Кэнго	I-PER

перенаправление	O
Уэйлс	B-PER
,	I-PER
Джимми	I-PER

'	O
''	O
Брисбен	B-ORG
Роар	I-ORG
''	O
'	O

Ли	B-PER
Су	I-PER
Ман	I-PER

'	O
''	O
Honda	B-ORG
''	O
'	O

'	O
''	O
Грузия	B-LOC
''	O
'	O
—	O

Липоводолинский	B-LOC
район	I-LOC
,	O
Сумская	B-LOC
область	I-LOC
,	O
Украина	B-LOC
.	O

Люттов-Фаллун	B-LOC
(	O
800	O
)	O

В	O
качестве	O
примера	O
такой	O
технологии	O
можно	O
привести	O
SecurID	B-ORG
.	O

перенаправление	O
Райан	B-PER
,	I-PER
Корнелиус	I-PER

перенаправление	O
Ярослав	B-LOC
(	I-LOC
город	I-LOC
)	I-LOC

Вскоре	O
после	O
этого	O
на	O
YouTube	B-ORG
появляется	O
ремикс	O
его	O
выступления	O
,	O
что	O
ставит	O
его	O
киношную-рэп-карьеру	O
под	O
вопрос	O
.	O

Поступил	O
в	O
школу	O
,	O
затем	O
продолжил	O
обучение	O
во	O
Владивостоке	B-LOC
.	O

Народная	B-ORG
партия	I-ORG
—	I-ORG
Движение	I-ORG
за	I-ORG
демократическую	I-ORG
Словакию	I-ORG

Виктор	B-PER
Смольский	I-PER
—	O
гитары	O

Network	B-ORG
Ten	I-ORG
,	O
1992–1997	O

Международная	B-ORG
организация	I-ORG
по	I-ORG
миграции	I-ORG
сообщило	I-ORG
,	O
что	O
«не	O
знает	O
причины	O
аварии»	O
.	O

Нельсон	B-LOC
(	I-LOC
Виргиния	I-LOC
)	I-LOC
—	O
север	O

Убийства	B-PER
на	I-PER
озере	I-PER
Бодом	I-PER

All	B-ORG
I	I-ORG
Want	I-ORG
for	I-ORG
Christmas	I-ORG
Is	I-ORG
You	I-ORG

Элизабет	B-PER
Ней	I-PER
,	O
скульпторша	O
.	O

Харди	B-PER
,	I-PER
Джеймс	I-PER
Кейр	I-PER

К	O
критике	O
также	O
присоединился	O
и	O
сайт	O
IGN	B-ORG
,	O
охарактеризовав	O
аналоговое	O
управление	O
как	O
неудобное	O
и	O
лишнее	O
.	O

Девятьяров	B-PER
,	I-PER
Михаил	I-PER
Талгатович	I-PER

Игорь	B-PER
Дмитриев	I-PER
—	O
''пассажир	O
на	O
пароходе	O
''	O

Голливудская	B-ORG
«Аллея	I-ORG
славы»	I-ORG

Донгузашвили	B-PER
,	I-PER
Теа	I-PER
Гайозовна	I-PER

Профиль	O
на	O
официальном	O
сайте	O
Эвертона	B-ORG

Посмертно	O
был	O
объявлен	O
предателем	O
и	O
вычеркнут	O
из	O
списков	O
Коммунистической	B-ORG
партии	I-ORG
Китая	I-ORG
.	O

Скорость	O
цели	O
соответствует	O
M	B-ORG
=	I-ORG
6	I-ORG
.	O

Прони	B-PER
,	I-PER
Гаспар	I-PER
де	I-PER

'	O
''	O
Ducati	B-ORG
''	O
'	O

Сандийские	B-ORG
национальные	I-ORG
лаборатории	I-ORG

7	B-ORG
июня	I-ORG
—	O
.	O

'	O
''	O
1-0	O
''	O
'	O
Силькеборг	B-ORG
—	O
ФК	B-ORG
Копенгаген	I-ORG

Команда	O
выступает	O
в	O
украинской	B-ORG
баскетбольной	I-ORG
суперлиге	I-ORG
.	O

перенаправление	O
Салливан	B-PER
,	I-PER
Луис	I-PER
Генри	I-PER

Кейси	B-PER
,	I-PER
Конор	I-PER
(	O
род	O
.	O

Мариинск	B-LOC
~	O
279	O
/	O
454	O
км	O
.	O

Крол	B-PER
,	I-PER
Руд	I-PER

'	O
''	O
Женская	B-ORG
сборная	I-ORG
Чехии	I-ORG
по	I-ORG
баскетболу	I-ORG
''	O
'	O

2013	B-LOC
—	O
7-е	O
место	O

Штаб-квартира	O
—	O
в	O
Баку	B-LOC
.	O

перенаправление	O
Фальветти	B-PER
,	I-PER
Микеланджело	I-PER

Музыкальное	O
сопровождение	O
играет	O
Баварский	B-ORG
государственный	I-ORG
оркестр	I-ORG
.	O

Индонезия	B-LOC
(	O
Ява	B-LOC
,	O
Бали	B-LOC
)	O
.	O

Эрроуз	B-ORG
(	I-ORG
команда	I-ORG
Формулы-1	I-ORG
)	I-ORG

Позже	O
выступал	O
в	O
Берне	B-LOC
,	O
Дрездене	B-LOC
,	O
Лейпциге	B-LOC
,	O
Берлине	B-LOC
.	O

Ученик	O
Бхактиведанты	B-PER
Свами	I-PER
Прабхупады	I-PER
.	O

'	O
''	O
Мумбаи	B-LOC
''	O
'	O

Канада	B-LOC
(	O
неофициально	O
)	O

перенаправление	O
Слово	B-ORG
жизни	I-ORG
(	I-ORG
объединение	I-ORG
церквей	I-ORG
)	I-ORG

Агасси	B-PER
,	I-PER
Джозеф	I-PER

перенаправление	O
Международный	B-LOC
футбольный	I-LOC
кубок	I-LOC
1985	I-LOC

перенаправление	O
Партизанский	B-LOC
район	I-LOC
(	I-LOC
Приморский	I-LOC
край	I-LOC
)	I-LOC

**	O
Алжир	B-LOC
(	O
посольство	O
)	O

«	O
''	O
Тихуана	B-LOC
''	O
'»	O

—	O
Статья	O
в	O
газете	O
Московский	B-ORG
комсомолец	I-ORG
,	O
2014-08-17	O

Встречаются	O
в	O
Азии	B-LOC
и	O
Африке	B-LOC
.	O

Сын	O
знаменитого	O
живописца	O
Франсиско	B-PER
Рибальта	I-PER
.	O

Василенко	B-PER
,	I-PER
Олег	I-PER
Петрович	I-PER

Перельман	B-PER
,	I-PER
Григорий	I-PER
Яковлевич	I-PER

перенаправление	O
Мендес	B-PER
,	I-PER
Эдисон	I-PER

«Roygbiv»	O
—	O
название	O
трека	O
группы	O
Boards	B-ORG
of	I-ORG
Canada	I-ORG
c	O
альбома	O
Music	B-ORG
Has	I-ORG
the	I-ORG
Right	I-ORG
to	I-ORG
Children	I-ORG
.	O

перенаправление	O
Русская	B-ORG
Духовная	I-ORG
Миссия	I-ORG
в	I-ORG
Иерусалиме	I-ORG

Кундера	B-PER
,	I-PER
Милан	I-PER

Лусака	B-ORG
(	I-ORG
Посольство	I-ORG
)	I-ORG

Земля]]	O
Мекленбург	B-LOC
—	I-LOC
Передняя	I-LOC
Померания	I-LOC
,	O
Германия	B-LOC

Пентала	B-PER
Харикришна	I-PER
(	O
,	O
2698	O
)	O

Ванесса	B-PER
Паради	I-PER
,	O
актриса	O
и	O
певица	O
(	O
)	O

Atlastrade.nakarte.ru	O
—	O
интерактивная	O
карта	O
предприятий	O
торговли	O
и	O
сферы	O
услуг	O
Москвы	B-LOC
.	O

'	O
''	O
Суиндон	B-LOC
Таун	I-LOC
''	O
'	O
''	O
(	O
аренда	O
)	O
''	O

Окончил	O
Российскую	B-ORG
экономическую	I-ORG
академию	I-ORG
им.	I-ORG
Г.	I-ORG
.	O

В	O
турнире	O
приняли	O
участие	O
12	O
клубов	O
из	O
Беларуси	B-LOC
.	O

Европейская	B-LOC
классификация	I-LOC
легковых	I-LOC
автомобилей	I-LOC

Мель	B-LOC
—	O
6	O
288	O

**	O
Бостон	B-ORG
(	I-ORG
генеральное	I-ORG
консульство	I-ORG
)	I-ORG

Спортивный	O
директор	O
БК	B-ORG
``	I-ORG
Цмоки-Минск	I-ORG
''	I-ORG
.	O

Брюссель	B-LOC
(	O
посольство	O
)	O

'	O
''	O
Таллин	B-LOC
''	O
'	O

Вторая	B-ORG
лига	I-ORG
Украины	I-ORG
2013	I-ORG
/	I-ORG
14	I-ORG

'	O
''	O
Вест	B-ORG
Бромвич	I-ORG
Альбион	I-ORG
''	O
'	O

Обучение	O
и	O
переучивание	O
экипажей	O
обеспечивала	O
Школа	B-ORG
Высшей	I-ORG
летной	I-ORG
подготовки	I-ORG
.	O

перенаправление	O
Газпром-Югра	B-ORG
(	I-ORG
мини-футбольный	I-ORG
клуб	I-ORG
)	I-ORG

===	O
Сезон	B-ORG
2012	I-ORG
/	I-ORG
2013	I-ORG
===	O

2015	B-LOC
—	O
1	O
/	O
4	O
финала	O

'	O
''	O
Сиэтл	B-ORG
Суперсоникс	I-ORG
''	O
'	O

'	O
''	O
Форфар	B-ORG
Атлетик	I-ORG
''	O
'	O

Также	O
клуб	O
возвращается	O
в	O
Лигу	B-ORG
чемпионов	I-ORG
УЕФА	I-ORG
,	O
в	O
которой	O
начнёт	O
играть	O
сразу	O
на	O
групповом	O
этапе	O
.	O

'	O
''	O
Вологда	B-LOC
''	O
'	O
—	O
106,5	O

Список	B-ORG
троянских	I-ORG
астероидов	I-ORG
(	I-ORG
«греки»	O
)	O

перенаправление	O
Институт	B-ORG
исламского	I-ORG
искусства	I-ORG
имени	I-ORG
Л.	I-ORG
А.	I-ORG
Майера	O

перенаправление	O
Список	B-ORG
микропроцессоров	I-ORG
Pentium	I-ORG
Dual-Core	I-ORG
и	I-ORG
последующих	I-ORG

НХЛ	B-ORG
в	I-ORG
сезоне	I-ORG
1936	I-ORG
/	I-ORG
1937	I-ORG

Королевский	B-ORG
ВМФ	I-ORG
Великобритании	I-ORG
(	O
)	O
является	O
вторым	O
в	O
мире	O
по	O
тоннажу	O
с	O
91	O
действующим	O
кораблём	O
.	O

Подчинён	O
административному	B-LOC
округу	I-LOC
Средняя	B-LOC
Франкония	I-LOC
.	O

Похоронен	O
в	O
Ньюпорте	B-LOC
,	O
в	O
окрестностях	O
которого	O
он	O
родился	O
.	O

Колорадо	B-LOC
(	I-LOC
река	I-LOC
,	I-LOC
Техас	I-LOC
)	I-LOC

перенаправление	O
Oracle	B-ORG
E-Business	I-ORG
Suite	I-ORG

перенаправление	O
Heavy	B-ORG
Metal	I-ORG
(	I-ORG
журнал	I-ORG
)	I-ORG

36	O
—	O
Владимирская	B-LOC
область	I-LOC
(	O
№	O
4	O
)	O

Франкендорф	B-LOC
(	I-LOC
Тюрингия	I-LOC
)	I-LOC

Эльменхорст	B-LOC
(	O
4242	O
)	O

Запорожский	B-ORG
государственный	I-ORG
медицинский	I-ORG
университет	I-ORG

Гинзбург	B-PER
,	I-PER
Наталия	I-PER

Кембридж	B-LOC
—	O
3	O
600	O
(	O
3,1	O
%	O
)	O

Alice	B-ORG
in	I-ORG
Chains	I-ORG
—	O
«»	O

Белорусская	B-LOC
Советская	I-LOC
Социалистическая	I-LOC
Республика	I-LOC
.	O

**	O
Le	B-ORG
Noise	I-ORG
''	O
—	O
Нил	B-PER
Янг	I-PER

Бердымухамедов	B-PER
,	I-PER
Гурбангулы	I-PER
Мяликгулыевич	I-PER

Отличился	O
во	O
время	O
форсирования	O
Днестра	B-LOC
.	O

Депутат	O
Верховного	B-ORG
Совета	I-ORG
СССР	I-ORG
8—11	O
созывов	O
(	O
1970—1989	O
)	O
.	O

Сайт	O
IGN	B-ORG
оценил	O
эпизод	O
в	O
8,4	O
балла	O
.	O

Штаб-квартира	O
—	O
в	O
Москве	B-LOC
.	O

Чемпионат	B-ORG
мира	I-ORG
по	I-ORG
ралли	I-ORG
2011	O

default	O
Гран-при	B-ORG
Франции	I-ORG
1991	O
года	O

Жизнь	B-ORG
на	I-ORG
Марсе	I-ORG
(	O
5	O
эпизодов	O
,	O
2008—2009	O
)	O

перенаправление	O
Кеннеди	B-PER
,	I-PER
Алан	I-PER

Андорра	B-ORG
за	I-ORG
изменения	I-ORG
(	O
''Andorra	O
pel	O
Canvi	O
''	O
)	O

Гуаякиль	B-LOC
(	I-LOC
залив	I-LOC
)	I-LOC

Огарков	B-PER
,	I-PER
Николай	I-PER
Васильевич	I-PER

Дюпарк	B-PER
,	I-PER
Тереза	I-PER

Закончил	O
Амхерстский	B-ORG
колледж	I-ORG
и	I-ORG
Школу	I-ORG
им	I-ORG
.	O

Алимбеков	B-PER
,	I-PER
Мусабек	I-PER
Тургынбекович	I-PER
(	O
род	O
.	O

Лаубах	B-LOC
(	O
9966	O
)	O

Московский	B-ORG
государственный	I-ORG
горный	I-ORG
университет	I-ORG

Стриженова	B-PER
,	I-PER
Екатерина	I-PER
Владимировна	I-PER

36-я	B-ORG
гренадерская	I-ORG
дивизия	I-ORG
СС	I-ORG
«Дирлевангер»	I-ORG

перенаправление	O
Гарсия-Видагани	B-PER
,	I-PER
Беатрис	I-PER

Культура	B-ORG
боевых	I-ORG
топоров	I-ORG

Эвребё	B-PER
,	I-PER
Том	I-PER
Хеннинг	I-PER

Сиддхартханагар	B-LOC
(	I-LOC
Непал	I-LOC
)	I-LOC

Национальное	B-ORG
движение	I-ORG
за	I-ORG
стабильность	I-ORG
и	I-ORG
подъём	O

По	O
окончании	O
средней	O
школы	O
поступил	O
в	O
Алтайский	B-ORG
политехнический	I-ORG
институт	I-ORG
.	O

Джефферсон	B-PER
—	I-PER
на	I-PER
севере	I-PER

Доплер	B-PER
,	I-PER
Кристиан	I-PER

Депутат	O
Верховного	B-ORG
Совета	I-ORG
СССР	I-ORG
5	O
,	O
6	O
созывов	O
.	O

Конвенция	B-ORG
о	I-ORG
правах	I-ORG
ребёнка	I-ORG

В	O
семействе	O
описано	O
свыше	O
2200	O
видов	O
,	O
из	O
которых	O
330	O
видов	O
можно	O
встретить	O
в	O
Европе	B-LOC
.	O

Партия	B-ORG
регионов	I-ORG
,	O
№	O
079	O

Джон	B-PER
Траволта	I-PER
—	O
''в	O
роли	O
самого	O
себя	O
,	O
исполняющего	O
роль	O
Голдмембера	O
''	O

'	O
''	O
Линкольн	B-LOC
Сити	O
''	O
'	O

Даллас	B-ORG
Маверикс	I-ORG
(	O
1999—	O
